"lon","lat","fecha","sst_c","depth_m"
-74.4442424440648,-17.5999398053458,"04/12/2013",22.148,4466
-82.5805996545028,-8.54338170200628,"15/07/2010",25.752,4347
-76.0898348323876,-18.2456351057983,"03/04/2012",23.964,4593
-79.0795835932948,-14.3866474866545,"16/06/2015",24.596,4389
-77.4961152677556,-16.468257771935,"21/05/2015",23.077,2755
-74.5823288316375,-18.0508774114172,"27/04/2013",23.882,4085
-79.1303253072172,-14.8404629867692,"26/03/2010",24.623,4422
-75.4870991153159,-18.7415063248469,"27/03/2010",24.165,4461
-80.1951208511231,-11.0010288133193,"14/09/2011",25.73,4960
-76.315342449819,-17.8900972073434,"08/06/2014",23.415,4120
-76.7529598897173,-18.8893503267396,"29/07/2012",23.6,4487
-78.9841934603129,-16.5504152153181,"12/02/2013",24.296,4239
-80.3722180605842,-14.4750665937573,"29/08/2013",24.576,4761
-75.8688362359768,-18.7427559162434,"27/06/2015",23.773,4519
-81.9820095556029,-5.60312951815386,"13/07/2010",20.846,5345
-75.5936078765635,-17.9940205586131,"07/12/2010",23.814,4557
-73.5218630301577,-18.4039620815078,"03/07/2010",22.379,4508
-73.8399149549988,-18.7333406704712,"16/04/2011",23.525,4574
-80.1365267379312,-15.8075497795501,"25/01/2012",23.489,4691
-73.5763492733844,-19.4888874448157,"17/11/2012",23.945,4690
-82.4554978871957,-7.47036610515615,"21/11/2014",24.231,4326
-80.899444071067,-12.1062941871174,"09/12/2010",26.215,4589
-81.1549470131264,-10.7774454913057,"03/02/2013",24.898,4119
-78.9178616263702,-14.2381191094033,"07/04/2011",24.575,4497
-74.4167833049357,-17.9936785951146,"14/01/2015",23.39,4186
-78.6874759092923,-15.3363877260442,"26/07/2013",23.908,4254
-76.3755164195025,-17.8560583058511,"30/12/2010",23.569,4409
-76.6351422441134,-16.5020178782966,"25/07/2012",23.847,3265
-80.8300685232274,-9.54040971072449,"10/07/2013",23.404,5263
-77.5584241506249,-13.3621138204408,"03/05/2014",21.046,2791
-83.2405404083072,-10.5614134287709,"03/07/2011",26.534,4522
-79.996365690343,-12.7465472480189,"14/08/2012",25.163,4652
-80.9778197879855,-12.0369075530599,"22/07/2010",26.11,4484
-80.0638757909568,-14.5434037918575,"19/09/2013",23.327,4681
-80.5524798492146,-9.27919784584531,"21/08/2012",23.781,5873
-77.8981632542704,-15.4823617130998,"03/07/2011",22.856,3657
-84.1725119685258,-5.61594263191405,"25/05/2012",24.835,4101
-79.688278673984,-10.7223272621316,"28/06/2010",25.909,5925
-78.5735239943439,-18.0083814837778,"20/08/2014",23.152,3483
-76.1282328749766,-18.9221647157025,"14/05/2013",23.453,4666
-78.3149544845245,-16.4661948081436,"14/01/2015",23.899,3355
-73.6545860326766,-19.8390629852586,"04/01/2014",23.953,4544
-78.4019453966885,-12.1191353752995,"05/05/2012",22.932,2837
-75.6799771236132,-17.3911679479938,"30/11/2013",23.824,4223
-77.5680525639263,-15.9689427640053,"16/05/2010",23.336,2786
-76.0408882178925,-18.0201253150709,"17/02/2014",23.955,4362
-75.4724246191304,-18.9776994152954,"21/12/2013",23.769,4603
-74.0326167609382,-19.7810572441197,"06/06/2013",23.652,4902
-78.0804818427463,-17.812102505929,"06/02/2010",23.3,3618
-76.4166793604639,-17.994784782823,"06/12/2014",23.514,4557
-73.432686666313,-19.405638891934,"15/02/2011",24.078,4229
-76.8105707950633,-18.2149098726896,"19/02/2012",22.969,4383
-76.5883974541439,-18.7875069917748,"18/03/2013",23.325,4535
-78.6291993163075,-12.7785797495847,"05/01/2010",22.007,5292
-75.8521328113535,-19.0048015785433,"25/07/2014",23.812,4438
-71.61223622123,-19.2407494347208,"24/12/2010",24.404,6123
-78.1108951697514,-15.3133752410499,"20/02/2015",23.93,3972
-83.4358863648161,-4.42945555374826,"26/01/2015",22.461,3642
-78.2849255806078,-15.3215811429263,"27/02/2012",23.711,4050
-81.3246716293193,-6.80889342295666,"21/03/2015",21.33,3891
-77.2596351922321,-17.3960689139164,"03/08/2013",23.189,3625
-82.9174686822329,-7.18566190426531,"29/11/2014",25.573,4242
-82.4856642078509,-11.4662697142289,"17/08/2014",24.504,4693
-80.8946766168041,-10.7105374172511,"27/09/2013",25.567,4507
-80.0841760566928,-15.5473084825926,"05/01/2013",23.742,4726
-77.5405473134662,-17.3924483721853,"06/10/2011",23.667,3447
-76.488289655719,-17.3438875364029,"01/06/2013",23.537,4122
-81.1734205223087,-8.79567147125766,"31/07/2015",26.133,5049
-83.4751875235627,-6.8123644654687,"09/12/2014",25.372,4032
-79.5871653372829,-12.65393023239,"03/04/2015",24.838,4716
-77.9295289234956,-18.3324806591195,"20/10/2015",22.89,4065
-73.7585351399018,-18.9890757492321,"31/07/2013",23.246,4810
-81.8684687860878,-7.31823947373837,"04/05/2010",23.438,4615
-71.6974629978002,-18.8605924329439,"26/11/2015",23.864,4378
-80.5500194836756,-9.18484765847227,"27/07/2014",24.067,5047
-74.9870744210342,-18.3572552060148,"18/01/2014",24.263,4470
-73.5749397884096,-19.9824182510966,"12/03/2011",23.829,4743
-73.0969464399965,-18.8384368135949,"05/11/2013",23.67,4655
-79.0620443911804,-15.0987767030959,"15/07/2013",24.523,4417
-77.1696135781625,-16.9238702899011,"31/01/2015",22.947,3398
-73.6974039254956,-18.5781434426792,"11/07/2011",22.42,4555
-78.5673343611389,-12.3430215541672,"10/03/2014",24.118,4180
-71.945682755602,-19.623190726792,"26/06/2015",24.451,4631
-79.4156256766017,-16.2379289246852,"24/01/2014",24.005,4604
-80.2267991437248,-11.9357073302325,"12/05/2015",25.394,4816
-78.724502850709,-14.958504999779,"02/10/2013",24.01,4201
-74.4105142873249,-18.09522944643,"22/12/2014",23.598,4368
-80.9778723314212,-7.81281093821717,"26/12/2015",20.76,2841
-82.7664438107516,-5.83520959472016,"11/09/2012",22.413,3894
-78.9133141343481,-18.8150452673805,"28/12/2010",22.549,3513
-75.65811829179,-16.8801391516171,"19/02/2015",22.523,4156
-73.6496727306043,-18.2785578982795,"01/04/2015",22.243,4684
-79.7404295443816,-11.8107239704855,"26/06/2013",25.513,4916
-75.353463521494,-15.5243464456051,"10/08/2014",18.129,1045
-81.3618596195468,-9.83280206731833,"11/05/2010",24.785,4629
-75.3066909274772,-18.629113626546,"11/06/2015",23.971,4722
-76.8339909165394,-16.5869150812814,"30/04/2010",23.845,3148
-75.9916019105531,-17.9513572080659,"19/09/2011",23.828,4509
-81.7701527170869,-9.82977809047343,"08/07/2014",25.735,4539
-82.4268795748618,-10.2988655133714,"14/06/2010",26.301,4498
-82.824188592835,-4.17523548101263,"12/07/2010",21.294,3513
-78.5822650454681,-13.1725325830648,"11/01/2015",23.004,4903
-76.7694318939984,-16.4082640070773,"16/10/2010",23.93,3110
-79.678858814729,-15.007373552385,"15/11/2015",24.491,4680
-73.6537451003749,-19.5824057805398,"12/01/2013",24.056,4933
-77.6507969339998,-17.5855739002077,"27/07/2015",23.232,3720
-79.4722182653742,-16.4479499015304,"10/09/2010",23.876,4653
-77.7415292716235,-14.7438796466676,"05/07/2010",23.194,4216
-80.8049350844635,-11.7611904516826,"17/05/2010",25.475,4479
-84.3785404677521,-4.76516179357594,"14/11/2015",23.601,4005
-77.5601700061969,-11.834061288888,"28/11/2010",19.135,138
-72.0218776759675,-18.5838419276479,"26/10/2015",23.382,5359
-79.3162442319777,-16.9721309266393,"18/10/2013",23.985,4256
-73.883873298829,-18.3381917651034,"06/12/2013",22.433,4576
-82.7335323925949,-8.96782944479897,"18/02/2015",25.361,4475
-79.6486466765688,-11.1733626393402,"03/07/2012",25.889,5850
-79.1105804865797,-10.3203432840091,"16/03/2015",24.331,1208
-80.1760327752094,-16.0083451941869,"29/09/2014",23.408,4768
-80.5732292491151,-12.2132210579506,"29/07/2013",25.965,4549
-76.5836277920907,-15.7369086320113,"26/04/2015",23.281,3060
-75.3817505649043,-17.616411129854,"31/07/2014",23.908,4375
-77.290452417183,-18.9631471175224,"27/11/2011",23.32,4564
-80.7876724598954,-9.03519838874414,"10/03/2013",25.732,6137
-82.3953126357569,-8.93521014005696,"07/01/2015",25.879,4434
-79.6986711648099,-14.0445409313879,"02/01/2012",23.097,4480
-82.7129409882875,-9.47657846313427,"06/05/2010",26.427,4389
-76.8320143913389,-16.9536550347411,"09/03/2012",23.108,3320
-81.3620274406348,-12.7595847193508,"02/03/2010",25.345,4762
-76.2431901248082,-18.4585523578622,"16/12/2013",23.31,4644
-73.1343043071157,-18.087637186512,"17/03/2012",24.26,5302
-80.8544169248375,-8.92031557775224,"28/03/2010",25.342,6085
-77.7678408326201,-16.8749807032255,"30/04/2012",23.383,2859
-76.1417138223182,-18.0048338030877,"23/11/2010",23.86,4425
-80.3204175523823,-16.8014132020239,"27/11/2011",23.229,4606
-75.8749212911056,-19.0791960782744,"04/06/2010",23.501,4265
-73.3627242207768,-19.6441222607247,"29/08/2013",23.944,4600
-74.0803368556141,-18.2265017003056,"03/10/2012",22.645,4047
-76.4470335542795,-18.2878389263991,"25/07/2013",23.46,4568
-76.6235647930178,-17.6486154116663,"20/10/2011",23.295,4178
-75.0399277810712,-18.4644498640014,"08/11/2012",24.174,4402
-80.5147080525116,-9.76825441759563,"08/11/2010",23.212,5808
-82.435307983546,-10.3693459265546,"20/02/2010",26.174,4509
-74.6481379486077,-19.3998112228943,"19/05/2010",23.752,4908
-83.001578415041,-7.36489360048406,"23/10/2011",25.434,4314
-81.3684644752457,-8.0538281445986,"01/05/2015",23.079,5264
-81.2392972579601,-9.06810314653256,"10/02/2014",25.422,5157
-80.9237550869609,-9.453954133883,"17/05/2015",23.89,5253
-83.2190337606179,-6.39745510733653,"07/06/2013",25.203,4104
-82.6184679697729,-7.00373647789342,"20/05/2012",25.386,4395
-76.125736249292,-19.023718800892,"13/04/2012",23.393,4624
-78.4455350739351,-15.2210647162783,"03/02/2012",23.784,3326
-74.4473446775884,-17.9415452034227,"20/07/2014",23.528,4359
-76.1461172953327,-19.3714181348705,"10/09/2015",23.338,4363
-82.1270600835338,-10.2712847785238,"14/08/2014",26.302,4500
-72.083692766274,-19.3110742166037,"11/01/2014",24.739,5235
-81.6460961825991,-10.2830813761897,"09/12/2010",25.549,4698
-75.2022976254175,-16.9392028104191,"27/01/2010",21.779,4569
-77.6505843521249,-14.713339191207,"28/12/2015",22.604,4246
-82.0731236799738,-8.41061596533265,"22/02/2013",25.476,4438
-79.9772074477997,-8.70669672308843,"07/03/2013",22.459,555
-79.6798307073406,-11.317046117955,"17/02/2010",25.915,5429
-75.6348155811297,-17.5447136142049,"18/12/2014",23.698,4387
-75.5165503967266,-18.7133125057866,"30/05/2012",24.248,4621
-79.2595161063331,-10.8274786690227,"14/04/2013",25.356,3374
-82.0287794774122,-9.91916788710967,"21/05/2010",26.486,4624
-74.1427102129443,-18.335832741967,"24/06/2011",22.659,4222
-82.7359064926027,-10.9972000805673,"28/11/2015",25.455,4271
-82.3237813241864,-14.1551530246605,"25/09/2014",24.94,4702
-80.8736044738074,-8.73776132483367,"03/06/2012",25.547,6094
-82.3712435617494,-7.23631981210471,"09/06/2011",23.928,4324
-82.5750980063118,-7.21555614392528,"20/04/2012",24.519,4240
-72.7340051785328,-18.4781917234089,"10/11/2010",23.727,5280
-74.8136666878254,-18.1220734786591,"30/09/2014",24.192,4362
-82.8072795649016,-9.62924192603151,"25/10/2011",27.123,4514
-78.5429631962227,-15.4100096647395,"07/04/2011",23.762,4257
-76.0528173949582,-18.9982155989357,"16/02/2012",23.351,4653
-77.7312795191683,-16.219817796318,"01/06/2013",23.085,2788
-77.2449992414688,-15.5722047652414,"30/04/2012",22.293,2933
-76.4846763299082,-18.363113852563,"23/11/2015",23.242,4399
-75.7265980514582,-18.8878251229914,"16/04/2011",24.066,4518
-83.3110416107057,-8.63259635023651,"25/03/2014",26.603,4376
-78.165543887099,-19.1807533324055,"15/08/2015",22.855,4300
-79.2049177772289,-15.4133184042512,"09/06/2014",24.12,4559
-74.1299731883572,-17.6828604094394,"24/03/2015",21.517,4531
-78.0623784774756,-16.1525802296555,"25/10/2010",23.823,3283
-81.5276999194647,-8.10248976953172,"19/08/2011",23.898,4829
-75.3561651977641,-17.6597188100259,"19/08/2011",23.91,4210
-79.8324923287989,-14.2549668665995,"19/10/2012",23.245,4700
-79.6505744095648,-14.6665678037916,"08/11/2014",24.446,4579
-71.7147373959604,-19.882997522798,"18/08/2014",24.207,5723
-74.9859765371719,-18.751895572946,"13/12/2010",23.906,4618
-81.2246876839645,-12.127174647016,"11/02/2011",25.804,4556
-80.0178193744894,-9.92929071341638,"04/10/2015",23.269,4565
-73.7549149857256,-19.8654109884098,"17/08/2014",23.959,4704
-73.0010103843244,-18.8804921855167,"15/08/2013",24.302,4402
-77.3674670127073,-18.6492525403448,"13/06/2012",23.493,4471
-77.4022602972656,-14.6153276476539,"01/05/2010",22.273,4165
-78.8184230887381,-19.0598035808655,"04/08/2014",22.729,4030
-77.328305862521,-16.6963440805614,"12/06/2014",23.202,2947
-76.0511675938343,-18.7132583364196,"01/09/2012",23.847,4682
-79.7528551540692,-15.6429553781089,"16/12/2014",23.681,4531
-74.2338851990623,-17.6955372688738,"29/04/2012",21.668,4333
-81.372127440955,-10.3598068106927,"04/04/2015",24.263,4384
-75.8838555517043,-17.4000641677766,"09/03/2012",24.108,4173
-78.0894517257188,-13.9948771611604,"21/05/2014",24.692,4517
-72.5387998966059,-19.9672355373084,"31/07/2010",23.757,4269
-81.2356253848615,-7.24322077488704,"27/04/2012",21.666,3549
-80.9058552429704,-8.78477904414265,"08/02/2014",25.402,6197
-73.6578769265966,-19.7569200811603,"18/01/2012",24.042,4493
-77.8906014920427,-17.2493701441239,"28/12/2013",23.532,2901
-72.8906725666914,-19.5416169283953,"17/04/2011",23.917,4351
-78.3738921395394,-16.0357353539461,"09/05/2013",23.7,3752
-77.6995404600152,-17.4669768758109,"25/02/2011",23.739,3487
-74.0028019211339,-18.6279057067606,"10/05/2011",23.884,4461
-76.1284575038757,-16.5186402972606,"25/01/2014",24.028,3926
-73.2244575524281,-19.4213660159297,"29/10/2014",23.685,4668
-75.3797727932805,-16.2312666683535,"05/08/2014",21.544,5732
-73.5292476309211,-18.4750745430633,"04/04/2010",22.354,4423
-79.1617012795164,-15.0429134077355,"09/05/2015",24.428,4448
-77.1015825317251,-17.9178576600351,"15/04/2015",23.275,4056
-80.4382269547981,-10.8834214568057,"04/04/2013",26.022,4590
-75.258715726745,-17.9463067105741,"31/07/2012",24.076,4282
-80.891023188925,-12.7923776256618,"02/08/2010",25.353,4676
-82.5922763502845,-9.48957127018802,"07/12/2015",26.513,4448
-74.2277859115959,-18.9910483425979,"19/05/2012",23.088,4750
-73.922445434099,-19.5212905313065,"09/08/2015",23.664,4810
-75.2713533327283,-17.0408266397895,"07/03/2015",22.108,4287
-77.2769799489782,-18.5404355890849,"02/07/2011",23.366,4308
-75.4912452024434,-17.4795613622986,"22/06/2013",23.953,4358
-81.6001429512696,-4.21268160128481,"20/01/2013",24.663,2060
-78.4644794042124,-15.0509579577453,"09/06/2012",24.27,4185
-83.2210979522758,-7.78546256936094,"20/05/2014",25.522,4241
-75.3300571246976,-16.9852024126091,"17/03/2011",22.136,4388
-72.4810500498019,-19.6576255730983,"13/06/2011",23.882,3799
-79.6829023140701,-9.63961184976118,"31/12/2013",21.896,936
-73.7432224353045,-17.9631947206052,"05/11/2012",21.863,3982
-72.258979901785,-19.4970729701914,"21/09/2015",24.213,3885
-75.9610786485148,-19.6719130633686,"08/10/2014",23.825,4819
-80.5331771323599,-12.041162030959,"29/05/2010",25.819,4558
-77.1092382274185,-13.8155578821416,"09/11/2011",20.046,2630
-77.3929725554575,-17.4557013394002,"21/12/2015",23.301,3679
-76.7689489240521,-16.0149808217447,"04/01/2010",23.948,2849
-76.0388517084757,-18.4425682060088,"09/02/2010",23.925,4784
-81.6843614697179,-8.88178923617444,"08/02/2015",25.611,3933
-76.2046850011607,-17.2953265213273,"26/09/2011",23.522,4237
-80.4527443622624,-14.3352167615651,"17/06/2012",24.648,4752
-79.4196588088701,-11.6822036511906,"02/07/2012",25.329,5510
-80.6740462935765,-10.869620853143,"21/12/2013",25.595,4384
-77.0065571004778,-16.8259452441009,"23/10/2013",23.37,3155
-74.0567803528952,-18.7983499502314,"21/09/2015",23.587,4499
-76.0422428170516,-16.5175916286137,"13/04/2010",23.479,3999
-82.5813123562813,-7.55053192061325,"02/04/2014",24.54,4229
-72.0576803924317,-19.4223599294031,"17/12/2010",24.68,5100
-75.7660343963776,-19.2844655040441,"20/04/2015",23.591,4643
-76.0402581779688,-19.1123949552423,"22/03/2010",23.606,4196
-72.797582183616,-19.0048783951516,"10/06/2010",24.458,4136
-72.3619832755013,-18.3271011431399,"12/09/2015",23.261,6169
-76.2859423671353,-18.4884594610188,"15/06/2011",23.078,4691
-75.9460553946342,-18.7767453955967,"05/12/2012",23.945,4527
-73.4434067789409,-19.4072096501002,"30/11/2015",24.044,4265
-74.7757169420023,-19.8395566503968,"24/11/2010",22.905,5015
-74.368778442972,-16.143701525985,"27/08/2010",18.756,1964
-80.1246620126753,-14.7096664662905,"29/07/2010",24.451,4554
-74.0901245799668,-19.9305036761061,"19/07/2010",22.728,4905
-78.6447785841594,-16.738217293194,"28/04/2015",23.851,3771
-81.507239910552,-11.076569030097,"25/08/2014",24.873,4568
-82.4273318932157,-10.3973542203498,"04/11/2011",25.814,4559
-83.1704038547533,-10.2588013099998,"25/08/2010",26.678,4164
-77.1534753562518,-18.193092622303,"11/04/2014",23.186,4269
-76.8372744422515,-16.2962619402292,"27/01/2012",23.854,2897
-81.5836927361755,-10.8960888359528,"31/01/2013",24.292,4504
-74.4087892701307,-19.3579899677739,"02/05/2014",23.637,4901
-82.4209774172095,-10.2890828985454,"22/07/2014",26.266,4500
-82.1261646710311,-9.43288411972592,"26/03/2013",26.403,4397
-77.5603956751295,-18.1650019401762,"15/06/2014",23.418,4196
-82.8028688078354,-8.10526454672112,"05/01/2012",24.346,4259
-80.2388824266918,-10.6620213367646,"30/01/2012",25.693,4983
-73.2497151816578,-19.4566176152571,"03/07/2015",23.721,4563
-83.5275173294924,-6.5156859792383,"07/12/2012",24.849,4170
-81.8315725533483,-6.9099374094587,"28/04/2013",22.588,5108
-75.846503001222,-17.9316390308309,"27/08/2014",23.746,4225
-74.5612259104407,-17.9205894286354,"22/02/2013",23.88,4470
-83.3328512481727,-6.76475600247158,"23/12/2015",25.375,4082
-76.8026588415291,-16.5688918737992,"25/08/2011",23.847,3126
-72.3897074665703,-18.3807710455406,"18/11/2013",23.837,6475
-81.2770465879248,-12.5121999656619,"14/11/2012",25.386,4711
-77.7338615439417,-15.880531651682,"29/06/2012",22.74,3004
-79.9193898962822,-12.5392783503965,"05/11/2012",25.712,4842
-76.9029889835442,-15.2025871246751,"20/02/2010",22.132,3506
-76.5584702826735,-17.4240003477912,"25/12/2015",23.172,4401
-81.8835982704889,-10.4324681438639,"16/10/2014",25.506,4539
-78.5102234687321,-13.1858502797758,"17/04/2011",23.287,4898
-77.1012399356613,-16.8456315233939,"04/07/2011",23.26,3348
-78.4453530672348,-18.6126456133104,"13/03/2014",22.981,3971
-78.7521436419475,-13.192969282314,"30/03/2015",22.43,4783
-80.3496915659516,-13.6231491048245,"10/01/2010",23.781,4528
-82.3988517377874,-5.97718789195796,"02/10/2013",22.201,4263
-81.5163762326766,-10.6382977762003,"15/04/2011",24.345,4303
-73.7343697619504,-17.594687608832,"06/02/2010",21.57,5633
-77.0650037579952,-14.7531924636446,"15/09/2015",21.166,4268
-75.6607374455995,-18.2566861426415,"28/04/2010",24.092,4811
-80.8822777557752,-10.4976471294677,"17/10/2014",25.541,4644
-78.5737145320958,-14.7339940500705,"24/09/2015",24.584,4106
-77.1525125948741,-17.7491643958523,"11/06/2011",23.33,3961
-79.2070696167634,-15.9508880961782,"03/08/2013",23.882,4578
-83.5633026744967,-7.79362792395442,"24/02/2015",25.252,4363
-74.1100370299144,-18.9197770275281,"28/08/2012",22.996,4614
-83.4245080748834,-5.1891960753109,"26/06/2011",22.622,3893
-80.0741793550325,-11.9998963671536,"03/01/2014",25.661,4641
-74.3770585646634,-16.9056629610682,"13/02/2015",20.952,6423
-78.9743360552547,-14.4464076003746,"30/01/2011",24.6,4250
-78.6166627392386,-16.4757124405821,"30/08/2015",24.351,3823
-75.6282926912094,-17.998061206579,"09/09/2011",23.827,4578
-80.1579548557461,-13.2688578721453,"06/01/2012",23.993,4510
-82.1221627606108,-4.70465742057514,"08/02/2014",22.072,4580
-73.2594740073314,-19.3342991754105,"22/06/2015",23.994,4626
-77.5138318100455,-15.65081829481,"03/04/2014",22.133,2954
-82.5305899043448,-4.72254942702154,"14/02/2015",20.913,3331
-80.5680793141364,-16.6672494958128,"02/03/2015",23.396,4583
-79.1510766694801,-14.3925160392795,"24/03/2014",24.584,4455
-74.8807429470916,-18.0324585728906,"09/09/2015",23.975,3532
-83.0220653781317,-7.50914810936381,"24/12/2012",25.356,4207
-81.508422554995,-10.432899352328,"04/10/2015",24.273,4505
-74.8156243922871,-17.4440887705286,"29/11/2011",22.616,4386
-76.6822081527448,-18.8013233421336,"16/01/2014",23.438,4562
-83.0771383734498,-7.52077988167203,"14/04/2010",25.375,4308
-77.8417375352876,-12.2132826475459,"10/02/2015",20.403,1724
-72.3139388593418,-19.7175838618619,"26/04/2015",24.265,3836
-73.3694207941993,-16.4356157553663,"28/07/2015",19.156,270
-81.8606537940722,-8.20177995605759,"22/03/2011",24.853,4359
-83.6072842834825,-7.87016109185875,"02/04/2013",25.824,4314
-78.9360906988825,-14.53109499346,"29/03/2013",24.621,4302
-80.3387819977562,-9.26101224543638,"19/12/2014",22.852,3774
-73.5610103470807,-17.604636626113,"25/09/2013",21.908,6439
-75.445577511254,-17.4021602320499,"30/04/2011",23.69,4364
-76.5672142767228,-16.8685842844366,"20/04/2015",24.024,3708
-81.0152665943892,-13.9428166764206,"21/12/2010",24.917,4795
-78.9724831793529,-12.008396919592,"14/10/2010",25.399,6122
-75.5443034326402,-17.5965496300526,"03/07/2012",23.692,4263
-76.7478350388597,-18.3093316391936,"13/02/2014",22.945,4311
-79.9853386493928,-11.1169048755085,"04/10/2015",25.909,5137
-74.5235504568537,-17.4963274502878,"06/07/2012",22.11,4580
-75.6157638016384,-18.771699343808,"10/06/2010",24.245,4497
-80.9507769937144,-8.26653053906491,"31/05/2014",22.84,4920
-81.325784107477,-11.6000939879653,"23/03/2011",25.202,4733
-78.7546009245199,-13.8160023043416,"02/10/2013",24.443,4318
-81.5460982376097,-10.6045948848461,"10/09/2015",24.323,4363
-81.107333164057,-13.4835632089145,"26/04/2012",25.177,4834
-74.8757799526677,-18.3025172265686,"30/03/2010",23.962,4300
-81.2791057886041,-11.9311650593943,"17/02/2011",25.764,4365
-75.8492632800926,-19.3460856246533,"29/05/2012",23.884,4844
-81.8989199645857,-8.83687484891254,"05/03/2013",25.454,4534
-81.7359685208622,-9.53908877426223,"27/02/2012",25.714,4638
-76.8710077447258,-18.3188233721672,"06/10/2012",23.137,4363
-74.3750848444067,-17.3628534590281,"26/06/2015",21.7,4772
-77.7411251163539,-16.1156260924716,"03/07/2011",23.107,2793
-82.4079373950527,-11.0021834775563,"29/12/2015",24.239,4600
-80.6412433007654,-8.70648678034997,"08/10/2015",24.453,3298
-76.644869645384,-17.7781616826522,"27/10/2011",23.467,4236
-78.631819460643,-17.4203863396786,"21/04/2015",23.336,3112
-80.2605293796392,-11.5997873794863,"26/09/2012",25.449,4716
-76.4745050303582,-17.5733164235739,"28/10/2010",23.057,4406
-81.743832456626,-9.12828521359644,"01/01/2012",25.453,4997
-77.1624314052166,-18.3286047417811,"01/10/2015",23.254,4405
-82.7259833281415,-11.0523095778366,"13/05/2012",25.278,4114
-81.8461092222993,-11.0782207898211,"02/05/2014",24.307,4715
-76.4918422042555,-17.2851773682727,"04/08/2014",23.574,4124
-80.1364053209791,-8.88052294927499,"12/01/2011",22.338,1365
-82.1533057243733,-5.29072103469313,"05/10/2010",20.701,4529
-81.4705587303253,-7.38410906678062,"21/03/2012",22.276,5830
-77.7376333821231,-13.842451232076,"04/11/2013",23.492,5283
-79.150897365953,-10.884007010583,"01/12/2015",25.612,2861
-78.0665978730323,-17.2668237783176,"02/02/2014",23.734,3127
-78.5311361016887,-13.1767982101454,"08/04/2011",23.218,4876
-74.7923722494919,-19.3423972259328,"13/10/2012",24.038,4988
-74.4341210195009,-19.0681987705883,"11/12/2013",23.438,4650
-81.9281162833681,-10.1529006736973,"27/06/2010",26.484,4565
-77.2512084501213,-16.4219742499903,"09/07/2010",24.136,2455
-76.039496183144,-17.8620440311562,"05/12/2013",23.737,4406
-82.3853061557887,-6.73814128307689,"09/07/2012",22.939,4338
-78.2254046110405,-15.8730943807021,"12/02/2011",23.948,3744
-83.597058751516,-8.90091549198099,"25/11/2014",26.608,4347
-74.2013595199489,-19.1995373019232,"07/04/2010",23.163,4774
-81.4917021900644,-8.99900397702538,"30/01/2011",25.542,4688
-74.7152496569767,-17.7983713374447,"27/05/2015",24.111,4627
-78.8451702786624,-14.5674383761314,"17/06/2012",24.54,4260
-79.8618435419137,-13.758386195207,"15/08/2010",23.607,4435
-73.3770947306009,-18.7785809582424,"21/09/2011",22.856,4700
-82.1334404248591,-6.22540722183053,"28/07/2010",21.679,4733
-81.2409426098725,-8.54524048650995,"27/04/2012",25.495,5142
-75.7238334254052,-15.4462518770399,"22/01/2015",19.773,2706
-81.241461248685,-11.2815139515253,"07/03/2015",25.448,4315
-79.6510716766974,-15.804958252466,"29/01/2010",23.498,4746
-76.6094909977901,-17.2755919127543,"25/01/2011",23.038,4150
-77.9179569209165,-15.8695473453821,"15/06/2010",23.245,3495
-73.962463378446,-19.3604983377355,"31/07/2013",22.855,4641
-80.0278235593534,-12.3143411388408,"01/07/2013",25.553,4646
-74.3108988847926,-19.8266726459876,"18/01/2010",23.176,4993
-81.9837766086173,-9.79747028852692,"10/12/2012",26.031,4590
-74.0485601821567,-19.2584502460133,"03/10/2010",22.524,4664
-80.4927508800654,-12.7147024054579,"06/06/2013",25.479,4692
-81.1849801394469,-11.1616520216886,"13/12/2011",25.536,4334
-80.8014553014983,-11.3197637208488,"03/08/2012",25.64,4675
-76.7950415468485,-17.6154547525171,"27/11/2010",23.52,4235
-81.8608237257677,-14.5645831588433,"05/02/2015",24.763,4770
-81.5387728386253,-8.06740519659691,"29/09/2011",23.788,5043
-76.7603023772482,-17.7972085924959,"30/10/2015",23.292,4189
-83.2971529400021,-8.29028216008773,"24/07/2014",26.384,4214
-75.2303971874376,-16.0111634357669,"17/01/2013",20.317,4834
-82.5714668983206,-7.15216775861488,"14/07/2012",24.618,4196
-74.7796079460423,-16.7167609231424,"12/12/2013",21.452,6132
-78.1104838457708,-13.652571844868,"12/06/2011",24.609,4815
-78.5152929240938,-15.3798655038464,"21/08/2015",23.827,4228
-73.6184368330283,-18.0930093902952,"16/11/2010",22.27,3985
-85.4290400090681,-6.78276327567871,"07/02/2014",27.091,4070
-76.7600777856186,-16.4537685618974,"13/08/2011",23.887,3193
-78.4869707252312,-15.8088351680509,"11/02/2014",23.672,4013
-79.4460364632065,-11.0034791956354,"30/01/2015",26.006,4940
-80.2878307178588,-9.7692638755581,"19/04/2012",23.17,6138
-74.1848828192455,-18.7548610594142,"02/12/2011",23.478,4650
-74.7864837228832,-18.6339750793735,"26/12/2014",24.175,4420
-71.5325514914508,-19.5182163797097,"14/01/2011",24.466,7232
-72.1476846773729,-18.2309846711163,"19/03/2014",23.948,3857
-81.0454645360509,-12.1799924678297,"13/06/2015",25.888,4501
-75.4708780789645,-18.7822004120417,"09/08/2014",24.085,4244
-82.7554799644045,-8.75480477542759,"06/05/2010",25.461,4300
